campaign,feed,network,population,runs,action_rate_mean,action_rate_median,action_rate_ci_low,action_rate_ci_high,reach_rate_mean,reach_rate_median,reach_rate_ci_low,reach_rate_ci_high,positive_share_mean,positive_share_median,positive_share_ci_low,positive_share_ci_high,neutral_share_mean,neutral_share_median,neutral_share_ci_low,neutral_share_ci_high,negative_share_mean,negative_share_median,negative_share_ci_low,negative_share_ci_high,js_distance_to_calibration_target_mean,js_distance_to_calibration_target_median,js_distance_to_calibration_target_ci_low,js_distance_to_calibration_target_ci_high,sentiment_mean_mean,sentiment_mean_median,sentiment_mean_ci_low,sentiment_mean_ci_high,sentiment_shift_mean,sentiment_shift_median,sentiment_shift_ci_low,sentiment_shift_ci_high,normalized_entropy_mean,normalized_entropy_median,normalized_entropy_ci_low,normalized_entropy_ci_high,polarization_index_mean,polarization_index_median,polarization_index_ci_low,polarization_index_ci_high,cross_sentiment_edge_share_mean,cross_sentiment_edge_share_median,cross_sentiment_edge_share_ci_low,cross_sentiment_edge_share_ci_high,largest_cascade_share_mean,largest_cascade_share_median,largest_cascade_share_ci_low,largest_cascade_share_ci_high,cascade_depth_mean,cascade_depth_median,cascade_depth_ci_low,cascade_depth_ci_high,cascade_breadth_mean,cascade_breadth_median,cascade_breadth_ci_low,cascade_breadth_ci_high,time_to_50pct_mean,time_to_50pct_median,time_to_50pct_ci_low,time_to_50pct_ci_high
วิ่งแลกแว่น | Top Charoen,popularity,post_affiliation_proxy,500,10,0.4184,0.422,0.384,0.45770000000000005,0.487,0.481,0.43489999999999995,0.54085,0.35269549795690835,0.3411742846525455,0.23855763090676885,0.49496260367298583,0.5494767198814154,0.5709935897435898,0.46184340442338073,0.6113099700149924,0.09782778216167629,0.10266750728292534,0.02882237791057078,0.16087962962962965,0.15167093502256848,0.14160114452688274,0.08739536987220686,0.2257139268753972,0.25486771579523204,0.26587776448167355,0.0776780012771392,0.4603487855450238,0.05486771579523203,0.06587776448167351,-0.12232199872286081,0.2603487855450237,0.8217378802626623,0.8421317071458798,0.7179649200200157,0.8712151436919063,0.1280432291650726,0.13925595488595238,0.048369194459518906,0.17543815293537743,0.43033333333333335,0.42533333333333334,0.41208333333333336,0.4576,0.15839878953181274,0.15703606530068298,0.13864189747380323,0.186328125,8.8,8.5,8.0,10.775,6.0,6.0,6.0,6.0,6.1,6.0,6.0,6.775
ไทยช่วยไทยพลัส,chronological,matched_random,1000,10,0.969,0.9684999999999999,0.96045,0.98065,0.9965999999999999,0.997,0.9942249999999999,0.998,0.544440505105255,0.5499786523748429,0.4808380803724683,0.6002734251985258,0.34078111675683914,0.3432377416032536,0.30907444506387727,0.3745265029608651,0.11477837813790585,0.11105437113069797,0.08888617949583566,0.14799562306900102,0.09079855949270607,0.08816555088740087,0.08163401382349308,0.11119083593483597,0.4296621269673492,0.44117628088672556,0.33284245730346723,0.5096212954609288,0.05466212696734907,0.06617628088672547,-0.04215754269653284,0.13462129546092882,0.8584643651848918,0.8546773006559835,0.8067354208564378,0.9126470425216907,0.2474665756201667,0.24769957757722616,0.21080841143292744,0.2846303341940741,0.5282029741853891,0.5241065664997218,0.5033711591391057,0.5679325959933222,0.14627652616108264,0.1402284692937607,0.10599373862247558,0.19368799987100102,10.3,10.0,10.0,11.0,7.6,7.0,6.0,9.775,5.7,6.0,5.0,6.0
ไทยช่วยไทยพลัส,chronological,matched_random,200,10,0.9724999999999999,0.975,0.9495,0.988875,0.9955,0.9975,0.986125,1.0,0.5444340991967304,0.5510347520499805,0.4814289265714137,0.611923076923077,0.3448958743043591,0.3358974358974359,0.3103592346739555,0.4037316166849846,0.11067002649891053,0.10944055944055944,0.06835591869270626,0.1597588891630342,0.10085562214434722,0.1075637860457445,0.04548278943196233,0.1445346499470749,0.4337640726978198,0.42612260835611093,0.34240685911670365,0.5401282051282053,0.05876407269781978,0.05112260835611085,-0.03259314088329639,0.16512820512820514,0.849523920814482,0.8612564754399197,0.7770066804385363,0.9142894542705029,0.23650787759552286,0.2279028767140655,0.15994295355373506,0.32839630864798486,0.5323341708542714,0.5475,0.45204041038525966,0.5785,0.45952966405637297,0.4428515928515928,0.3251175767237943,0.6019111199681147,8.9,9.0,7.225,10.0,6.5,6.5,4.225,8.775,5.6,6.0,5.0,6.0
ไทยช่วยไทยพลัส,chronological,matched_random,500,10,0.97,0.973,0.9584499999999999,0.9795499999999999,0.9958,0.996,0.99245,0.998,0.5346379944496655,0.5261449321708689,0.4946650491055544,0.6038657407407407,0.3566760270943221,0.3600833238069835,0.32048575680272107,0.3872168053379552,0.10868597845601238,0.11259690734610066,0.06677790637860083,0.13544651771936878,0.10397241190414228,0.10153041108036764,0.08212409643522105,0.14599667084819606,0.4259520159936532,0.4126542210558604,0.36652705558941373,0.5297743055555556,0.05095201599365309,0.03765422105586036,-0.00847294441058632,0.1547743055555555,0.8551802074717874,0.8659462067384667,0.7799665880374876,0.8962042381406707,0.2295393692812616,0.23433648672778212,0.15856665359489577,0.27195905097313966,0.5453717085924905,0.5433333333333333,0.5048311914323962,0.5793597194388778,0.2714480559076775,0.2538343558282209,0.20676130395881692,0.39037812338918887,9.2,9.0,9.0,10.0,6.6,6.5,6.0,7.775,5.8,6.0,5.0,6.0
ไทยช่วยไทยพลัส,chronological,post_affiliation_proxy,1000,10,0.43099999999999994,0.4315,0.394525,0.45,0.5031,0.505,0.4521,0.5291,0.5453815883327051,0.5488699444885012,0.45769912131519275,0.5950162586558387,0.33089343762241313,0.3322222222222222,0.30211910097214967,0.37320100534386247,0.12372497404488177,0.1183002051966674,0.10189242275440055,0.1734853316326531,0.08105091714214471,0.08284759835740974,0.06193633883044863,0.10201941505582658,0.4216566142878234,0.43211256097854034,0.2842137896825397,0.49215161828382725,0.04665661428782333,0.05711256097854028,-0.09078621031746038,0.11715161828382722,0.8653399079300417,0.8603948952637499,0.8232092183967885,0.9343262881244097,0.2662381005878859,0.2647340314798521,0.23310980413939267,0.31480088049250315,0.5598662088417983,0.5582451121126691,0.5327453571583902,0.58905,0.0770175223868314,0.07730147999710278,0.07064732142857143,0.08155439005439005,11.0,11.0,10.0,12.0,4.1,4.0,4.0,4.775,6.1,6.0,5.225,7.0
ไทยช่วยไทยพลัส,chronological,post_affiliation_proxy,200,10,0.4385,0.4525,0.32675000000000004,0.51275,0.5015,0.515,0.356125,0.5938749999999999,0.5411039887930332,0.5308979173779447,0.43985562310030396,0.6400394417475729,0.3432827098184061,0.3416666666666667,0.2774107142857143,0.40968688308839657,0.11561330138856063,0.10319148936170214,0.05168385922330097,0.2550492610837439,0.12138584140972246,0.11921235981753053,0.06651181751641747,0.16956085227284073,0.42549068740447266,0.41572164948453616,0.19347290640394088,0.5855430825242719,0.0504906874044726,0.04072164948453608,-0.18152709359605917,0.21054308252427184,0.8437622203974888,0.8567712083340822,0.7310808666257946,0.9641699714046973,0.23673247382402432,0.2215625,0.13158381150438309,0.44915188429711955,0.560213567839196,0.58,0.5067935510887772,0.595,0.33125183309946343,0.33485136622960665,0.2773617021276596,0.41269841269841273,9.7,9.5,9.0,11.0,3.2,3.0,3.0,4.0,5.5,5.5,5.0,6.0
ไทยช่วยไทยพลัส,chronological,post_affiliation_proxy,500,10,0.41340000000000005,0.403,0.33855,0.5112,0.48339999999999994,0.46299999999999997,0.37795,0.6115,0.5284188573892137,0.5177224736048266,0.46648550724637683,0.5979113924050633,0.36338529248544693,0.3656871313087175,0.32306165099268547,0.41064602446483184,0.10819585012533936,0.11390053551413509,0.060974174670822466,0.15231394719307012,0.11103145301887303,0.11283984320279428,0.05104878518097117,0.15815678510028378,0.4202230072638743,0.3949849170437406,0.3390398550724637,0.5273916378979671,0.045223007263874265,0.019984917043740585,-0.035960144927536304,0.15239163789796695,0.853769721527868,0.873556975987468,0.7765584549366016,0.9043218995875947,0.22442831912243108,0.22821013242431895,0.14167602883466957,0.3156429406426149,0.554161142525657,0.5573333333333333,0.504806358768407,0.5765166666666667,0.1455340201977847,0.14810415714938327,0.12174153748813668,0.16807065217391304,10.5,10.0,9.225000000000001,12.0,4.0,4.0,3.0,5.0,6.0,6.0,5.0,7.0
ไทยช่วยไทยพลัส,interest,matched_random,1000,10,0.9715,0.972,0.96445,0.978775,0.9968,0.9964999999999999,0.9950000000000001,0.999,0.5553937274705489,0.5746595392643503,0.4781955911019379,0.5914180289347001,0.3631726360813202,0.35639367356086316,0.3404609190111687,0.4073975334123253,0.0814336364481309,0.07239915301364588,0.057928939780766936,0.12492938864299981,0.13720821116798212,0.14218769883615817,0.10607823176782488,0.16148346409468195,0.473960091022418,0.49948559670781895,0.3537051370255705,0.5334890891539331,0.09896009102241796,0.12448559670781889,-0.021294862974429587,0.15848908915393312,0.8134494706379488,0.8008928311893551,0.7674076339043753,0.8903706978367598,0.17752215421789036,0.16359696287679276,0.13703110134534388,0.24312586729550564,0.49478427617315573,0.48747913188647746,0.4748701790271072,0.5365916666666666,0.1520116127644498,0.15486351916066504,0.11014916644598292,0.20129764100199787,7.9,8.0,7.0,9.0,9.4,9.5,8.0,11.55,6.0,6.0,6.0,6.0
ไทยช่วยไทยพลัส,interest,matched_random,200,10,0.969,0.97,0.9472499999999999,0.983875,0.9949999999999999,0.9975,0.986125,1.0,0.5518067042783389,0.5732223103357124,0.468689138091785,0.6106757198952879,0.37017235993737707,0.3598598995506212,0.3261880275670478,0.4363915363099554,0.07802093578428412,0.06712789827973073,0.040578244779275706,0.1348214285714286,0.14791447350991294,0.1508437572241853,0.07913958347900668,0.19768337672939407,0.4737857684940547,0.5127551020408163,0.3692116440484824,0.552921868707209,0.09878576849405467,0.1377551020408163,-0.005788355951517701,0.17792186870720902,0.8054778952923606,0.7822308746518032,0.7349218576151202,0.8911350613827749,0.16779949427673949,0.16224854217415624,0.09403684653208433,0.2753840028074722,0.48046901172529316,0.4825,0.433501256281407,0.5279166666666666,0.4118927424171431,0.4179728592467915,0.3130416295986185,0.5142804544498212,6.9,6.5,6.0,8.0,7.5,8.0,6.0,9.0,5.8,6.0,5.0,6.775
ไทยช่วยไทยพลัส,interest,matched_random,500,10,0.9692000000000001,0.968,0.9584499999999999,0.98265,0.9970000000000001,0.997,0.9929,1.0,0.5300392146328128,0.5051824354446006,0.4606214825330832,0.6382590520492833,0.3778422357010348,0.37953670431211495,0.3143907088693874,0.4359616099646775,0.0921185496661524,0.10484375264074093,0.04532457463749895,0.12461541574718618,0.1363252302651017,0.12937259289502392,0.09566043744531225,0.18346807066440113,0.4379206649666603,0.3881939919755838,0.35622136699378104,0.5914454991199397,0.0629206649666603,0.013193991975583769,-0.018778633006219018,0.21644549911993968,0.8321482603197469,0.868662062053019,0.7215259344907877,0.8865681679482522,0.1894341308788901,0.19869537433880502,0.11083465080177271,0.2489490893401093,0.5065729944189015,0.5113576093100359,0.43616974564926375,0.5446833333333333,0.22811206417628363,0.21243556701030927,0.17217393978990955,0.36676134148771217,7.7,8.0,7.0,8.775,9.1,9.0,7.0,11.775,5.9,6.0,5.0,6.775
ไทยช่วยไทยพลัส,interest,post_affiliation_proxy,1000,10,0.4298,0.433,0.38417500000000004,0.48145,0.4993,0.502,0.44532499999999997,0.54995,0.5519840008104775,0.5412428350468566,0.46162145345943256,0.6309924450549451,0.3559535459365713,0.3587300376360492,0.3076493818681319,0.3976634268483119,0.09206245325295125,0.09267238744850685,0.05363872518610422,0.14516581632653064,0.12657176219400584,0.11620912890879423,0.0841590734608419,0.1683648645564699,0.4599215475575262,0.45883601734752677,0.3196360695054075,0.576512927596597,0.08492154755752618,0.08383601734752669,-0.05536393049459257,0.20151292759659686,0.8254358009951227,0.8323939514800325,0.7387626814561197,0.911062193073059,0.19756625054817936,0.20384362364731523,0.13129671532496276,0.26887573320144387,0.5404105730709102,0.5393219382560335,0.5176043405676127,0.5666924318308292,0.08228489832227534,0.0787483433240519,0.0722819216182048,0.1031482635960248,9.0,9.0,8.0,10.55,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
ไทยช่วยไทยพลัส,interest,post_affiliation_proxy,200,10,0.438,0.4425,0.35225,0.518875,0.4925,0.5025,0.3645,0.5838749999999999,0.5189356684104471,0.5267210144927537,0.386741504854369,0.688600113122172,0.38418102851390434,0.4082298136645963,0.25350586913086914,0.4730885922330097,0.0968833030756486,0.07898343803540833,0.03420329670329671,0.18993863049095608,0.15391602032781965,0.16181962658507854,0.05141870961986582,0.2211870801408356,0.42205236533479845,0.4369588744588745,0.20272125322997414,0.6429100678733033,0.04705236533479842,0.06195887445887441,-0.17227874677002591,0.2679100678733032,0.8246976173404414,0.8224246020029982,0.662112077858332,0.9512043720781387,0.1884626832280719,0.15603767904837604,0.07999260355029586,0.3184969612015119,0.5450209380234506,0.550536013400335,0.4728475711892798,0.6005416666666666,0.3242843614139534,0.301173139158576,0.2686310782241015,0.43123015873015874,8.3,8.0,7.225,9.0,5.7,6.0,4.225,6.0,5.8,5.5,5.0,7.0
ไทยช่วยไทยพลัส,interest,post_affiliation_proxy,500,10,0.422,0.42,0.3347,0.51465,0.49000000000000005,0.496,0.38645,0.59505,0.5429341828728605,0.5551305589555284,0.42238018006090294,0.6205899452804378,0.366765244420885,0.36481959996171887,0.3255107159142727,0.42498266296809983,0.09030057270625444,0.08116323382633155,0.05135190918472653,0.15737455315768567,0.13908576521607613,0.14149754454711433,0.09525893269169106,0.17987792550125684,0.4526336101666061,0.4816779852857952,0.2650056269032173,0.5666906064751481,0.07763361016660605,0.10667798528579511,-0.10999437309678281,0.19169060647514813,0.8222747608629177,0.8083259376192169,0.745075525803859,0.927165972653376,0.18776708805577608,0.17584274055549404,0.1180595967244646,0.2728426761315233,0.5393582013435655,0.5405390781563126,0.4921314591700134,0.5687090301003345,0.15279245972958233,0.14891222805701426,0.1361292665214234,0.17976616406848964,8.7,9.0,8.0,9.775,6.0,6.0,6.0,6.0,5.6,6.0,5.0,6.0
ไทยช่วยไทยพลัส,popularity,matched_random,1000,10,0.97,0.9704999999999999,0.964225,0.9755499999999999,0.9968,0.997,0.9942249999999999,0.999,0.5612517920677009,0.5601951250651658,0.49738001709031077,0.6426757713063843,0.376495357421841,0.3759104595120809,0.3169560185185185,0.43333439616360786,0.06225285051045808,0.06268748785289968,0.03710877838305671,0.08669395511365684,0.1684018242144647,0.17043482581943753,0.14241990985297412,0.19787626432280558,0.49899894155724284,0.4963007096424126,0.4218126838836221,0.6055669929233276,0.12399894155724281,0.12130070964241255,0.04681268388362206,0.23056699292332752,0.7808232391023483,0.7860267807678756,0.7012626320820116,0.8388210051711819,0.13645777772886264,0.13764193261200447,0.09524151028268546,0.17692591863990256,0.4605758539154364,0.4581094728562731,0.41919247294038614,0.5007045758183033,0.14556259640577185,0.14277955624710378,0.10951710342833822,0.1799279459973766,7.3,7.0,7.0,8.0,10.8,11.0,10.0,12.55,5.9,6.0,5.225,6.0
ไทยช่วยไทยพลัส,popularity,matched_random,200,10,0.9675,0.97,0.9361250000000001,0.988875,0.9949999999999999,0.995,0.986125,1.0,0.5787742856409921,0.5744843391902215,0.3998505462791177,0.711462069881759,0.3621845820214734,0.3905775075987842,0.26400292281121296,0.4346850861556744,0.05904113233753437,0.038161711385061636,0.02072538860103627,0.16731215213358075,0.19554702074767835,0.20609937176162738,0.12307656021531029,0.2401884720792547,0.5197331533034578,0.5282738095238095,0.232538394145537,0.6869270625747309,0.14473315330345776,0.15327380952380948,-0.14246160585446305,0.3119270625747309,0.74682835043194,0.740820212573947,0.6227954631275008,0.9306499788182596,0.11939104157510808,0.08616663187215673,0.05115081349544083,0.26238042076897106,0.45339279731993304,0.4691666666666667,0.37677051926298155,0.5258750000000001,0.40468036835570265,0.4035508142651,0.30722959844559583,0.5473693411374703,6.6,6.0,6.0,8.0,8.9,9.0,5.675,11.0,5.8,6.0,5.0,6.775
ไทยช่วยไทยพลัส,popularity,matched_random,500,10,0.9702,0.972,0.95335,0.98265,0.9964000000000001,0.997,0.992,0.9995499999999999,0.5275049861219102,0.5249009107137454,0.3771698448719686,0.6817470280795245,0.3985447969070995,0.3971135517836072,0.29094076655052264,0.4985918236011381,0.07395021697099033,0.0692215747796205,0.02731220536995286,0.1412909836065574,0.18070847114219118,0.18778032117537685,0.14605452993858542,0.22114308549036482,0.45355476915091986,0.4577567479094129,0.23938829426906924,0.6544348227095715,0.07855476915091983,0.08275674790941284,-0.13561170573093084,0.27943482270957154,0.7941867723131628,0.8000490242824497,0.6536942497161309,0.906665942815611,0.1427578423444012,0.15471588643782308,0.07426780428026619,0.2162716675624832,0.462289330260006,0.46266666666666667,0.3887264390896922,0.5117451903807615,0.2233959483125168,0.21228819396611104,0.15880761693788872,0.3025322699730129,7.3,7.0,6.2250000000000005,8.0,9.8,9.5,8.0,12.0,6.1,6.0,6.0,6.775
ไทยช่วยไทยพลัส,popularity,post_affiliation_proxy,1000,10,0.42489999999999994,0.4265,0.40122500000000005,0.45562500000000006,0.4937,0.4965,0.45615000000000006,0.529325,0.5202922527944864,0.5330029727363428,0.43076054713249834,0.5773849642660803,0.3729576186596093,0.36509001753820824,0.3305395537525355,0.4294583662794234,0.10675012854590427,0.0944403696640751,0.07428645868352048,0.15171608175339518,0.11841138607850468,0.1163173220830725,0.08772895028979302,0.14549317131312314,0.41354212424858217,0.4373332926109177,0.2904474291364535,0.4983695711929632,0.03854212424858214,0.062333292610917634,-0.08455257086354655,0.12336957119296314,0.8554535325558487,0.8441734633148975,0.8013371193458303,0.9194290646157056,0.21769275829465795,0.21229960002702522,0.1674955236265176,0.2842282293311235,0.521355270142179,0.5201134668402538,0.5010350584307179,0.5434399972175848,0.07971809526348769,0.08045619579103072,0.07244192722133899,0.08523584331853294,8.9,9.0,8.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
ไทยช่วยไทยพลัส,popularity,post_affiliation_proxy,200,10,0.446,0.4575,0.326125,0.55825,0.5065000000000001,0.53,0.36224999999999996,0.619375,0.5548880410101806,0.5552287581699347,0.3517948717948718,0.7387312877346788,0.3721232471327643,0.3996732026143791,0.20954961224895605,0.5150171065493646,0.07298871185705509,0.06137071651090342,0.01901093180635086,0.14991258741258742,0.18734128320978183,0.18561138758745763,0.09312097144912493,0.2449508391554273,0.4818993291531255,0.49187828872111644,0.211497668997669,0.6912910429244893,0.10689932915312547,0.11687828872111639,-0.16350233100233105,0.3162910429244892,0.7683269469691569,0.7737503127641103,0.6162246410601587,0.9160403262744166,0.14803497285503442,0.14458031996493537,0.05130082290018456,0.2852083193819796,0.5075033500837521,0.5137897822445561,0.4287916666666667,0.5840416666666667,0.3240612067041768,0.30810147299509005,0.2753693096171239,0.40374125874125877,7.9,7.5,7.0,10.55,6.0,6.0,6.0,6.0,5.7,6.0,5.0,6.775
ไทยช่วยไทยพลัส,popularity,post_affiliation_proxy,500,10,0.4114,0.41600000000000004,0.3214,0.5252,0.48180000000000006,0.485,0.38670000000000004,0.6025,0.5337331972954906,0.5336326979472141,0.37337209302325586,0.6563618998745582,0.3757741329028557,0.3650764558022622,0.25691479312299265,0.52234496124031,0.09049266980165369,0.10331407478735355,0.027400863978732832,0.1345280437756498,0.15302396244031863,0.13030499132073312,0.10111426577868508,0.23037452213963616,0.4432405274938369,0.4323418516966904,0.2633333333333333,0.6252141485748043,0.06824052749383688,0.05734185169669037,-0.11166666666666673,0.2502141485748043,0.8141481545699643,0.8437525245702253,0.6749474508309696,0.9046422082240769,0.18416400822753473,0.19896839591424792,0.07150288789592196,0.2734924727593895,0.5113327916707457,0.517,0.46280676037483265,0.5539227424749164,0.1560308746593399,0.15762175838077166,0.12629252386715073,0.1902465520498772,8.2,8.0,7.0,9.775,6.0,6.0,6.0,6.0,5.7,6.0,5.0,6.775
